sigla_uf,situacao_domicilio,comodos,condicao_domicilio,banheiros,moradores,homens,mulheres,agua,coleta_lixo,iluminacao,radio,geladeira,videocassete,maquina_lavar,microondas,telefone,computador,televisores,automoveis,ar_condicionado,iluminacao_publica,pavimentacao,rendimento
AC,1,7,1,1,5,2,3,1,1,1,1,1,1,2,1,1,2,3,1,1,5,1,3480
AC,1,6,1,1,5,2,3,1,1,1,1,1,2,1,1,1,2,1,0,2,5,1,4053
AC,1,6,1,1,5,3,2,1,1,1,1,1,1,2,2,1,2,3,0,1,5,1,800
AC,1,7,1,1,5,2,3,1,5,1,1,1,2,2,2,1,2,1,0,0,5,1,320
AC,1,4,1,0,6,2,4,1,1,1,1,2,2,2,2,2,2,1,0,0,6,1,160
AC,1,5,5,0,4,2,2,1,5,1,1,1,2,2,2,1,2,1,0,0,4,1,301
AC,1,,,,4,1,3,,,,,,,,,,,,,,4,1,946
AC,1,5,1,0,3,1,2,1,1,1,2,1,2,2,2,1,2,1,0,0,3,2,250
AC,1,6,1,0,6,3,3,1,1,1,1,1,2,2,2,1,2,1,0,0,6,2,1311
AC,1,2,1,0,4,1,3,1,3,1,1,1,2,2,2,2,2,1,0,0,4,2,443
AC,1,5,1,0,1,1,0,1,1,1,2,1,2,2,2,2,2,1,0,0,1,2,0
AC,1,7,1,1,4,2,2,1,1,1,2,1,2,2,2,1,2,1,0,0,4,2,370
AC,1,7,1,1,4,3,1,1,1,1,1,1,1,2,2,1,2,3,1,1,4,1,3164
AC,1,9,3,3,7,4,3,1,1,1,1,1,1,2,1,1,2,2,1,1,7,1,4501
AC,1,6,1,1,4,1,3,1,1,1,1,1,2,2,2,1,2,1,0,0,4,1,452
AC,1,4,1,0,2,1,1,1,3,1,1,1,2,2,2,2,2,2,0,0,2,1,960
AC,1,3,3,1,1,0,1,1,1,1,1,1,2,2,2,2,2,1,0,0,1,1,300
AC,1,6,1,0,7,2,5,1,1,1,1,1,2,2,2,1,2,1,0,0,7,9,800
AC,1,7,1,1,5,2,3,1,1,1,1,1,1,2,2,1,2,3,0,0,5,1,2351
AC,1,4,1,0,3,2,1,1,1,1,1,1,2,2,2,1,2,1,1,0,3,1,400
AC,1,4,1,2,3,0,3,1,1,1,1,1,2,1,2,1,2,2,0,0,3,1,1150
AC,1,6,1,1,2,1,1,1,1,1,1,1,2,1,2,1,2,1,0,0,2,1,503
AC,1,2,1,0,4,2,2,1,5,1,1,1,2,2,2,2,2,1,0,0,4,3,150
AC,1,3,3,0,2,0,2,1,6,1,2,2,2,2,2,2,2,1,0,0,2,1,322
AC,1,3,1,0,3,2,1,1,1,1,1,2,2,2,2,1,2,1,0,0,3,3,652
AC,1,,,,1,1,0,,,,,,,,,,,,,,1,,
AC,1,12,1,4,7,4,3,1,1,1,1,1,1,1,1,1,1,2,2,4,7,1,8280
AC,1,2,3,1,1,1,0,1,1,1,1,2,2,2,2,1,2,0,0,0,1,3,1000
AC,1,6,1,1,7,2,5,1,1,1,1,1,1,2,2,1,2,3,0,1,7,1,1592
AC,1,5,1,1,2,1,1,1,1,1,2,1,2,1,2,1,2,1,0,0,2,1,151
AC,1,8,1,1,5,3,2,1,1,1,1,1,2,2,2,1,2,1,0,0,5,1,620
AC,1,6,1,1,3,1,2,1,1,1,1,1,2,2,2,2,2,1,0,0,3,1,330
AC,1,3,1,0,3,2,1,1,1,1,1,1,2,2,2,1,2,1,0,0,3,1,302
AC,1,5,1,1,4,3,1,1,1,1,1,1,1,1,2,1,2,1,0,0,4,1,920
AC,1,6,1,1,3,2,1,1,1,1,1,1,2,2,2,2,2,2,0,0,3,1,698
AC,1,6,1,1,7,4,3,2,1,1,1,1,1,2,2,2,2,2,0,0,7,1,2450
AC,1,8,1,1,5,3,2,1,1,1,1,1,1,2,2,1,2,1,0,0,5,1,230
AC,1,5,1,0,4,2,2,1,6,1,1,1,2,2,2,2,2,1,0,0,4,1,315
AC,1,3,1,0,4,0,4,1,5,1,1,1,2,2,2,2,2,1,0,0,4,1,200
AC,1,4,3,1,1,0,1,2,1,1,2,1,1,2,2,1,2,1,0,0,1,2,670
AC,1,3,1,0,7,3,4,1,1,1,1,1,2,2,2,2,2,1,0,0,7,2,0
AC,1,7,1,2,3,1,2,1,1,1,1,1,2,2,2,1,2,1,0,1,3,1,200
AC,1,8,1,2,5,2,3,1,1,1,1,1,1,1,1,1,1,3,1,2,5,1,3464
AC,1,5,1,1,2,1,1,1,1,1,1,1,2,2,2,2,2,1,0,0,2,1,552
AC,1,3,1,0,2,1,1,1,1,1,1,1,2,2,1,1,2,1,0,0,2,1,700
AC,1,5,1,1,7,3,4,1,1,1,1,1,2,2,2,1,2,1,1,0,7,1,530
AC,1,3,1,0,3,1,2,1,1,1,2,1,2,2,2,2,2,1,0,0,3,1,390
AC,1,7,1,1,4,2,2,1,1,1,1,1,2,2,2,1,2,1,0,0,4,1,500
AC,1,8,1,2,3,0,3,1,1,1,2,1,2,2,2,1,2,2,0,0,3,1,1572
AC,1,,,,1,1,0,,,,,,,,,,,,,,1,,
AC,1,7,1,2,4,1,3,1,1,1,1,1,1,2,1,1,1,2,1,2,4,1,3960
AC,1,,,,4,2,2,,,,,,,,,,,,,,4,,
AC,1,2,1,0,2,2,0,1,6,1,1,2,2,2,2,2,2,1,0,0,2,1,251
AC,1,,,,6,3,3,,,,,,,,,,,,,,6,1,550
AC,1,,,,2,1,1,,,,,,,,,,,,,,2,1,800
AC,1,,,,1,1,0,,,,,,,,,,,,,,1,1,150
AC,1,1,3,0,1,1,0,1,6,1,2,2,2,2,2,2,2,0,0,0,1,1,151
AC,1,6,1,1,4,2,2,1,1,1,1,1,2,2,2,1,2,1,0,0,4,1,1092
AC,1,4,3,0,3,2,1,1,1,1,1,1,2,2,2,1,2,1,0,0,3,1,700
AC,1,2,3,0,1,1,0,1,1,1,1,1,2,2,2,2,2,1,0,0,1,1,0
AC,1,2,3,0,1,1,0,1,1,1,2,2,2,2,2,2,2,0,0,0,1,1,195
AC,1,10,1,2,5,3,2,2,1,1,1,1,1,1,2,1,1,4,2,4,5,1,5200
AC,1,7,1,1,4,2,2,1,1,1,1,1,1,1,2,1,1,2,1,1,4,1,2000
AC,1,5,1,0,4,2,2,1,1,1,1,1,2,2,2,1,2,2,0,0,4,1,1560
AC,1,6,3,1,4,2,2,1,1,1,1,1,1,2,1,1,2,1,0,0,4,1,680
AC,1,5,1,0,3,3,0,1,1,1,1,1,2,2,2,1,2,1,0,0,3,1,351
AC,1,6,1,0,9,4,5,1,1,1,1,1,2,2,2,1,2,0,0,0,9,1,1053
AC,1,5,1,0,5,3,2,1,1,1,1,1,2,2,2,2,2,1,0,0,5,1,1200
AC,1,6,1,2,6,2,4,1,1,1,1,1,1,1,2,1,2,3,1,2,6,3,2250
AC,1,5,1,1,3,2,1,1,1,1,1,1,2,2,2,1,2,1,0,1,3,3,711
AC,1,5,1,1,3,1,2,1,3,1,1,1,1,2,2,1,2,1,0,1,3,3,930
AC,1,4,5,0,4,1,3,1,1,1,2,1,2,2,2,1,2,1,0,0,4,3,822
AC,1,4,3,1,1,0,1,1,1,1,1,1,1,1,2,1,2,1,0,1,1,2,2240
AC,1,5,3,1,2,0,2,1,1,1,2,1,2,2,2,2,2,1,1,0,2,3,0
AC,1,6,1,1,4,1,3,1,1,1,1,1,2,2,1,1,2,1,0,0,4,1,776
AC,1,7,1,2,10,5,5,1,1,1,1,1,2,1,2,1,2,2,1,1,10,1,2100
AC,1,2,5,0,3,1,2,1,1,1,1,1,1,2,2,2,2,1,0,0,3,1,450
AC,1,6,1,1,4,2,2,1,1,1,2,1,2,2,2,2,2,1,0,0,4,1,831
AC,1,2,1,0,3,0,3,1,1,1,1,1,2,2,2,2,2,1,0,0,3,3,302
AC,1,6,1,1,3,0,3,2,1,1,1,1,2,2,2,1,2,2,0,0,3,3,865
AC,1,8,1,1,3,1,2,1,1,1,1,1,2,2,2,1,2,1,0,0,3,1,802
AC,1,7,1,2,4,3,1,1,1,1,2,1,2,1,2,1,2,1,1,1,4,1,800
AC,1,3,1,0,2,1,1,3,5,1,1,2,2,2,2,2,2,1,0,0,2,3,0
AC,1,6,1,1,4,3,1,1,1,1,1,1,2,1,2,1,2,2,0,0,4,3,603
AC,1,5,1,1,4,1,3,1,1,1,1,1,2,2,2,2,2,1,0,0,4,3,553
AC,1,5,1,1,2,1,1,1,1,1,1,1,2,2,2,1,2,1,0,0,2,3,1000
AC,1,2,1,0,5,2,3,3,5,1,1,1,2,2,2,2,2,1,0,0,5,3,703
AC,1,3,3,1,1,1,0,1,1,1,2,1,1,2,2,2,2,1,0,0,1,3,675
AC,1,7,1,1,2,1,1,1,1,1,1,1,2,2,2,1,2,1,0,0,2,1,600
AC,1,3,1,0,6,3,3,2,1,1,1,1,2,2,2,2,2,1,0,0,6,3,600
AC,1,3,3,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,0,0,2,3,1000
AC,1,7,1,2,3,2,1,1,6,1,1,1,2,1,2,1,2,1,0,0,3,1,1000
AC,1,5,1,1,4,1,3,1,1,1,1,1,2,2,2,1,2,2,0,0,4,1,1285
AC,1,7,1,2,5,1,4,1,1,1,1,1,2,1,2,1,2,2,1,1,5,1,1900
AC,1,4,1,1,3,1,2,1,1,1,1,1,2,2,2,2,2,1,0,0,3,1,1175
AC,1,7,1,2,3,1,2,1,1,1,1,1,2,2,2,1,2,2,1,1,3,1,3200
AC,1,6,3,1,3,1,2,1,1,1,1,1,1,1,2,2,2,1,0,0,3,1,3000
AC,1,6,1,1,4,2,2,1,1,1,1,1,2,1,2,2,2,1,0,0,4,1,302
AC,1,10,1,2,6,3,3,2,1,1,1,1,1,1,1,1,2,2,1,0,6,1,6942
AC,1,6,1,1,4,2,2,1,1,1,2,1,2,1,2,1,2,1,0,0,4,1,921
AC,1,8,1,1,5,1,4,1,1,1,1,1,1,2,1,1,2,4,1,3,5,1,6650
AC,1,,,,1,1,0,,,,,,,,,,,,,,1,,
AC,1,8,1,2,2,0,2,1,1,1,2,1,2,2,2,1,2,1,0,1,2,1,1000
AC,1,7,1,1,1,0,1,2,1,1,2,1,2,2,2,1,2,1,0,0,1,1,800
AC,1,4,3,1,4,1,3,1,1,1,1,1,2,2,2,2,2,1,0,0,4,1,250
AC,1,3,1,0,2,0,2,1,1,1,1,1,2,2,2,1,2,1,0,0,2,1,671
AC,1,6,1,1,4,1,3,1,1,1,1,1,2,2,2,1,2,1,0,1,4,1,400
AC,1,7,1,2,3,1,2,1,1,1,1,1,1,1,2,1,2,2,1,1,3,1,1400
AC,1,8,1,2,6,4,2,2,1,1,1,1,1,2,2,2,2,1,0,0,6,1,477
AC,1,5,1,0,7,4,3,1,1,1,1,1,2,2,2,2,2,1,1,0,7,3,853
AC,1,5,1,1,4,3,1,2,1,1,1,1,2,2,2,1,2,1,0,1,4,1,1251
AC,1,3,1,0,5,4,1,2,3,1,1,1,2,2,2,2,2,1,0,0,5,3,351
AC,1,5,1,0,5,1,4,2,3,1,1,2,2,2,2,2,2,1,0,0,5,3,0
AC,1,1,1,0,7,2,5,2,1,1,1,1,2,2,2,2,2,1,0,0,7,3,527
AC,1,8,1,2,6,2,4,1,1,1,1,1,2,1,2,1,2,1,0,0,6,3,3400
AC,1,2,1,1,3,1,2,1,1,1,1,1,2,2,2,1,2,2,0,0,3,3,2270
AC,1,1,1,0,5,3,2,2,1,2,1,1,2,2,2,1,2,0,1,0,5,3,951
AC,1,5,3,1,4,3,1,2,1,1,1,1,2,2,2,2,2,1,1,0,4,3,640
AC,1,6,1,1,5,3,2,2,1,1,1,1,2,2,2,1,2,1,0,0,5,3,1111
AC,1,1,4,0,3,2,1,3,1,1,1,1,2,2,2,1,2,2,0,0,3,3,800
AC,1,1,1,0,4,2,2,2,5,1,1,2,2,2,2,2,2,0,0,0,4,3,0
AC,1,6,1,1,3,1,2,2,1,1,1,1,2,2,2,2,2,2,1,0,3,3,400
AC,1,6,1,1,5,1,4,1,1,1,1,1,1,2,2,1,2,3,0,0,5,3,1042
AC,1,7,1,1,6,4,2,1,1,1,1,1,1,2,2,1,2,2,0,0,6,3,2060
AC,1,3,1,0,6,4,2,2,1,1,1,1,2,2,2,1,2,1,0,0,6,3,531
AC,1,7,1,2,5,1,4,1,1,1,1,1,1,1,1,1,2,3,2,1,5,3,3300
AC,1,3,1,1,4,1,3,1,1,1,1,1,1,2,2,1,2,1,0,0,4,3,698
AC,1,9,1,2,5,3,2,1,1,1,1,1,2,2,2,1,2,2,0,0,5,1,906
AC,1,7,1,1,4,3,1,1,1,1,1,1,2,1,2,1,2,1,0,1,4,1,1631
AC,1,3,1,1,4,2,2,2,1,1,1,1,2,2,2,2,2,1,0,0,4,1,2000
AC,1,1,3,0,2,2,0,3,1,1,1,2,2,2,2,2,2,1,0,0,2,3,200
AC,1,4,1,1,2,1,1,2,1,1,1,1,2,1,2,1,2,1,0,0,2,1,500
AC,1,5,1,0,4,2,2,2,1,1,1,1,2,2,2,1,2,1,0,0,4,1,801
AC,1,5,1,0,6,1,5,1,1,1,1,1,2,2,2,2,2,1,0,0,6,3,872
AC,1,5,1,0,3,1,2,2,1,1,1,1,2,2,2,2,2,0,0,0,3,1,902
AC,1,6,1,1,4,1,3,1,1,1,1,1,1,2,2,1,2,2,1,1,4,1,1404
AC,1,6,3,1,3,2,1,1,1,1,2,1,2,2,2,2,2,2,0,0,3,1,1400
AC,1,6,1,0,1,0,1,1,1,1,2,1,2,2,2,2,2,1,0,0,1,1,302
AC,1,2,4,0,3,2,1,1,1,1,2,1,2,2,2,2,2,1,0,0,3,1,151
AC,1,6,1,0,3,1,2,1,1,1,1,1,2,1,2,1,2,1,0,0,3,3,400
AC,1,2,1,0,3,1,2,2,1,1,1,2,2,2,2,2,2,2,0,0,3,3,231
AC,1,3,3,0,1,0,1,1,1,1,2,2,2,2,2,2,2,1,0,0,1,3,151
AC,1,6,1,1,5,3,2,1,1,1,1,1,2,2,2,2,2,1,0,0,5,3,160
AC,1,2,1,0,3,2,1,3,1,1,2,2,2,2,2,2,2,1,0,0,3,1,60
AC,1,8,1,1,4,2,2,1,1,1,1,1,2,2,2,1,2,2,2,0,4,1,1052
AC,1,5,1,1,4,1,3,2,1,1,1,1,2,2,2,1,2,1,0,0,4,1,751
AC,1,6,1,0,4,2,2,1,1,1,1,1,1,2,2,1,2,2,0,0,4,1,453
AC,1,2,1,0,3,2,1,2,1,1,1,1,2,2,2,1,2,1,1,0,3,3,830
AC,1,5,1,0,5,2,3,1,1,1,1,1,2,2,2,2,2,1,0,0,5,3,861
AC,1,3,1,0,4,2,2,1,1,1,1,1,2,2,2,1,2,2,0,0,4,3,161
AC,1,5,1,0,5,2,3,2,1,1,2,1,2,2,2,2,2,1,0,0,5,3,643
AC,1,8,1,2,5,3,2,2,1,1,1,1,1,2,1,1,2,2,1,1,5,3,800
AC,1,8,1,2,5,3,2,2,1,1,1,1,2,2,2,1,2,1,0,0,5,3,601
AC,1,5,1,1,4,1,3,1,1,1,1,1,2,2,2,1,2,1,0,0,4,3,1400
AC,1,5,1,1,8,5,3,3,1,1,2,1,2,2,2,2,2,0,0,0,8,3,450
AC,1,4,1,0,3,2,1,2,3,1,1,1,2,2,2,2,2,2,0,0,3,3,400
AC,1,2,3,1,3,2,1,1,1,1,2,1,1,2,2,2,2,1,0,0,3,3,150
AC,1,5,1,1,4,3,1,2,1,1,1,1,1,2,2,1,2,2,0,1,4,3,800
AC,1,7,1,2,1,0,1,2,1,1,1,1,2,2,2,2,2,0,0,0,1,3,300
AC,1,6,1,1,2,0,2,2,1,1,1,1,2,2,2,1,2,1,0,0,2,3,251
AC,1,4,1,1,4,2,2,2,1,1,1,1,2,2,2,2,2,1,0,0,4,3,750
AC,1,3,1,0,5,2,3,2,1,1,1,1,2,2,2,2,2,1,0,0,5,3,70
AC,1,5,1,1,3,1,2,2,1,1,1,1,1,2,2,2,2,1,0,0,3,3,252
AC,1,4,3,1,4,2,2,2,1,1,1,1,2,2,2,2,2,1,0,0,4,3,310
AC,1,4,1,1,5,2,3,2,1,1,1,1,2,2,2,1,2,1,1,1,5,1,1881
AC,1,3,1,1,4,2,2,2,1,1,2,1,2,2,2,1,2,1,0,0,4,1,151
AC,1,6,1,1,4,2,2,2,1,1,1,1,2,2,2,1,2,1,0,0,4,3,1561
AC,1,5,1,1,4,2,2,2,1,1,1,1,2,2,2,2,2,0,0,0,4,1,251
AC,1,6,1,0,4,1,3,2,1,1,2,1,2,2,2,1,2,1,0,0,4,3,321
AC,1,5,1,1,5,1,4,2,1,1,2,1,2,1,1,2,2,1,1,1,5,1,500
AC,1,1,1,0,4,3,1,2,1,1,1,2,2,2,2,2,2,1,0,0,4,3,604
AC,1,4,1,0,3,1,2,2,3,1,1,1,2,2,2,2,2,1,0,0,3,3,330
AC,1,4,3,0,5,4,1,2,1,1,2,1,2,2,2,2,2,1,0,0,5,3,2000
AC,1,4,1,0,3,2,1,2,1,1,1,1,2,1,2,1,2,1,0,0,3,3,209
AC,1,2,1,0,4,2,2,2,3,1,2,1,2,2,2,1,2,1,0,0,4,3,751
AC,1,5,3,0,5,2,3,2,1,1,2,2,2,2,2,2,2,1,0,0,5,3,151
AC,1,2,3,0,5,2,3,2,1,1,1,2,2,2,2,2,2,1,0,0,5,3,150
AC,1,4,1,0,3,2,1,2,1,1,1,1,2,2,2,2,2,1,0,0,3,3,1012
AC,1,5,1,0,2,1,1,2,1,1,1,1,2,2,2,2,2,1,1,0,2,3,1200
AC,1,8,1,1,7,4,3,2,1,1,2,1,1,2,2,2,2,1,0,0,7,3,351
AC,1,4,1,0,4,3,1,2,1,2,2,2,2,2,2,2,2,0,0,0,4,3,351
AC,1,4,1,1,3,1,2,2,1,1,1,1,2,2,2,2,2,1,0,0,3,3,450
AC,1,3,1,1,3,2,1,2,1,1,1,1,2,2,2,2,2,1,0,0,3,3,358
AC,1,4,1,0,4,1,3,2,1,1,1,1,1,2,2,2,2,0,0,0,4,3,600
AC,1,4,1,1,4,3,1,2,1,1,2,1,2,2,2,2,2,1,0,0,4,3,800
AC,1,4,1,0,4,2,2,2,1,1,1,1,2,2,2,2,2,0,0,0,4,3,200
AC,1,4,1,0,6,3,3,2,1,1,1,1,2,2,2,2,2,1,0,0,6,3,400
AC,1,4,3,0,5,1,4,2,1,1,1,2,2,2,2,2,2,1,0,0,5,3,151
AC,1,5,1,0,4,1,3,2,1,1,1,1,2,2,2,2,2,1,0,0,4,3,280
AC,1,4,1,0,6,3,3,2,1,1,1,1,2,2,2,2,2,1,0,0,6,3,1504
AC,1,4,1,1,4,2,2,2,1,1,1,1,1,2,2,1,2,1,0,0,4,3,1151
AC,1,5,1,1,4,3,1,2,1,1,1,1,1,2,2,1,2,1,0,0,4,1,400
AC,1,3,1,0,5,1,4,3,1,1,1,2,2,2,2,2,2,1,0,0,5,3,0
AC,1,10,1,2,1,1,0,2,1,1,2,1,1,2,2,1,2,1,1,0,1,3,400
AC,1,4,1,1,1,1,0,2,1,1,1,1,2,2,2,1,2,1,0,0,1,3,500
AC,1,4,1,0,5,2,3,1,1,1,1,1,2,2,2,2,2,1,0,0,5,3,793
AC,1,1,1,0,3,2,1,3,1,1,1,1,2,2,2,2,2,0,1,0,3,3,240
AC,1,3,1,0,3,2,1,2,1,1,1,1,2,2,2,2,2,1,0,0,3,3,250
AC,1,4,1,1,2,1,1,2,1,1,1,1,2,2,2,1,2,1,0,0,2,3,231
AC,1,2,1,0,3,2,1,2,1,1,1,1,1,1,1,1,1,1,1,0,3,3,1500
AC,1,4,1,0,4,3,1,2,1,1,2,1,2,2,2,1,2,1,0,0,4,3,500
AC,1,6,1,1,5,2,3,2,1,1,2,1,2,2,2,2,2,1,0,0,5,3,151
AC,1,8,1,3,4,2,2,2,1,1,1,1,1,2,2,1,2,3,1,0,4,3,2200
AC,1,1,1,0,6,4,2,2,1,1,1,1,2,2,2,2,2,1,0,0,6,3,350
AC,1,3,1,0,3,1,2,2,1,1,1,1,2,2,2,2,2,1,0,0,3,3,0
AC,1,4,1,0,3,2,1,2,3,1,1,2,2,2,2,2,2,1,0,0,3,3,301
AC,1,3,1,0,1,0,1,2,6,1,2,2,2,2,2,2,2,1,0,0,1,3,302
AC,1,5,1,0,5,4,1,2,1,1,1,1,2,2,2,2,2,1,0,0,5,3,351
AC,1,4,1,1,2,1,1,2,3,1,1,1,2,2,2,1,2,1,0,0,2,3,352
AC,1,6,1,1,5,2,3,2,1,1,2,1,2,2,2,1,2,1,0,0,5,3,250
AC,1,4,1,1,4,2,2,2,1,1,1,1,2,2,2,1,2,1,0,0,4,3,442
AC,1,2,1,0,3,2,1,2,1,1,1,1,1,2,2,1,2,1,0,0,3,3,421
AC,1,3,5,0,5,2,3,2,1,1,1,1,2,2,2,1,2,1,0,0,5,3,301
AC,1,4,1,1,5,2,3,2,1,1,2,1,2,2,2,1,2,1,0,0,5,3,480
AC,1,4,1,0,3,2,1,2,5,1,2,2,2,2,2,2,2,0,0,0,3,3,151
AC,1,3,1,0,2,2,0,2,1,1,1,1,2,2,2,2,2,1,0,0,2,3,250
AC,1,5,1,1,2,2,0,2,1,1,2,1,2,2,2,1,2,0,0,1,2,1,500
AC,1,4,5,0,2,2,0,3,1,1,1,1,2,2,2,2,2,0,0,0,2,3,430
AC,1,3,1,0,1,1,0,2,5,1,1,1,2,2,2,2,2,1,0,0,1,3,1000
AC,1,4,1,0,2,2,0,2,5,1,2,2,2,2,2,2,2,1,0,0,2,3,160
AC,1,3,4,1,1,1,0,2,1,1,1,1,2,2,2,1,2,0,0,0,1,3,1000
AC,1,5,1,0,4,3,1,2,1,1,2,1,2,2,2,2,2,1,0,0,4,3,300
AC,1,4,1,0,5,3,2,2,1,1,1,2,2,2,2,1,2,1,0,0,5,3,501
AC,1,13,1,2,9,5,4,2,1,1,1,1,1,1,2,1,2,2,1,0,9,3,5130
AC,1,5,1,2,3,1,2,2,1,1,1,1,2,2,2,1,2,1,0,0,3,3,879
AC,1,7,1,1,3,2,1,2,1,1,1,1,2,2,2,1,2,0,0,0,3,3,230
AC,1,4,4,0,2,1,1,2,1,1,2,1,2,2,2,2,2,2,0,2,2,3,350
AC,1,5,1,0,5,4,1,2,3,1,2,1,2,2,2,2,2,0,0,0,5,3,2650
AC,1,3,1,0,3,2,1,2,1,1,1,1,2,2,2,2,2,1,0,0,3,3,453
AC,1,4,1,0,3,2,1,2,3,1,1,1,2,2,2,2,2,0,0,0,3,3,271
AC,1,2,3,0,2,1,1,2,3,1,2,2,2,2,2,2,2,0,0,0,2,2,50
AC,1,7,1,2,3,2,1,2,1,1,1,1,2,2,2,1,2,1,0,0,3,1,611
AC,1,5,1,1,6,3,3,2,1,1,2,1,2,1,2,2,2,1,0,0,6,1,1500
AC,1,6,1,1,2,0,2,2,1,1,1,1,2,2,2,2,2,1,0,0,2,9,151
AC,1,4,1,0,5,2,3,2,1,1,1,1,2,2,2,2,2,1,0,0,5,3,670
AC,1,1,1,0,2,1,1,2,1,1,2,2,2,2,2,1,2,0,0,0,2,3,610
AC,1,1,3,0,2,1,1,2,1,1,2,1,2,2,2,2,2,1,0,0,2,3,400
AC,1,9,1,1,3,2,1,2,1,1,1,1,2,2,2,2,2,1,0,0,3,3,160
AC,1,5,1,1,3,2,1,2,1,1,1,1,1,2,2,1,2,1,1,0,3,2,500
AC,1,4,1,1,4,3,1,2,1,1,1,1,2,2,2,2,2,1,0,0,4,3,980
AC,1,4,1,0,4,3,1,2,1,1,1,2,2,2,2,2,2,2,0,0,4,3,301
AC,1,2,1,0,2,1,1,2,3,1,1,1,2,2,2,2,2,1,0,0,2,3,210
AC,1,4,1,0,3,1,2,2,3,1,1,2,2,2,2,1,2,1,0,0,3,3,453
AC,1,3,1,0,2,1,1,3,5,2,2,2,2,2,2,2,2,0,0,0,2,3,260
AC,1,5,1,0,4,1,3,3,3,1,1,2,2,2,2,2,2,0,0,0,4,3,390
AC,1,3,1,0,4,2,2,2,1,1,1,1,2,2,2,1,2,2,0,0,4,3,402
AC,1,3,1,0,4,2,2,3,1,1,2,1,2,2,2,2,2,1,0,0,4,3,720
AC,1,4,1,0,4,2,2,2,1,1,2,1,2,2,2,2,2,1,0,0,4,3,1400
AC,1,3,3,0,3,2,1,3,3,1,2,2,2,2,2,2,2,1,0,0,3,9,151
AC,1,3,1,0,3,1,2,3,1,1,1,1,2,2,2,1,2,1,0,0,3,3,300
AC,1,3,1,0,5,2,3,2,1,1,2,1,2,2,2,1,2,2,0,0,5,3,430
AC,1,3,1,0,5,2,3,2,1,1,2,2,2,2,2,2,2,0,0,0,5,3,503
AC,1,3,1,0,3,2,1,3,3,1,1,1,2,2,2,2,2,0,0,0,3,3,332
AC,1,4,1,0,5,2,3,2,1,1,1,1,2,2,2,2,2,0,0,6,5,3,452
AC,1,3,1,0,6,3,3,2,1,1,2,2,2,2,2,2,2,0,0,0,6,3,220
AC,1,3,1,0,1,1,0,3,1,2,1,2,2,2,2,2,2,0,0,0,1,3,298
AC,1,4,1,0,2,1,1,3,2,1,1,1,2,2,2,2,2,1,0,0,2,3,248
AC,1,3,3,1,3,2,1,2,1,1,1,2,2,2,2,2,2,0,0,0,3,3,100
AC,1,4,1,0,1,1,0,1,1,1,1,1,1,2,2,1,2,1,0,0,1,3,302
AC,1,2,2,0,3,2,1,1,1,1,2,2,2,2,2,2,2,0,0,0,3,3,151
AC,1,4,1,0,5,1,4,2,1,1,1,2,2,2,2,2,2,0,0,0,5,1,50
AC,1,4,1,1,4,3,1,2,1,1,1,1,2,2,2,1,2,1,0,0,4,3,300
AC,1,4,1,0,3,2,1,1,1,1,1,1,2,2,2,2,2,1,0,0,3,3,180
AC,1,2,1,0,3,2,1,2,1,1,1,1,2,2,2,1,2,1,0,0,3,3,302
AC,1,5,1,1,4,2,2,1,1,1,2,1,2,2,2,2,2,1,0,0,4,3,325
AC,1,7,1,1,3,2,1,2,1,1,1,1,2,2,2,2,2,2,1,0,3,3,250
AC,1,2,1,0,3,2,1,2,5,1,1,2,2,2,2,2,2,1,0,0,3,3,362
AC,1,2,3,0,3,0,3,2,1,1,2,2,2,2,2,2,2,1,0,0,3,3,0
AC,1,5,1,0,2,1,1,3,1,1,1,2,2,2,2,2,2,0,0,0,2,3,448
AC,1,2,1,0,5,3,2,2,1,1,2,1,2,2,2,2,2,0,0,0,5,3,451
AC,1,1,1,0,3,2,1,2,5,1,2,1,2,2,2,2,2,1,0,0,3,3,301
AC,1,5,1,0,9,6,3,2,1,1,1,1,2,2,2,2,2,1,0,0,9,3,1183
AC,1,3,1,0,2,1,1,2,5,1,2,1,2,2,2,2,2,1,0,0,2,3,200
AC,1,5,1,0,9,4,5,2,3,2,1,2,2,2,2,2,2,0,0,0,9,3,150
AC,1,2,1,0,2,2,0,2,5,2,1,2,2,2,2,2,2,0,0,0,2,3,302
AC,1,3,1,0,1,1,0,3,1,1,2,2,2,2,2,2,2,0,0,0,1,9,100
AC,1,3,1,0,4,3,1,2,5,1,1,1,2,2,2,2,2,1,0,0,4,9,650
AC,1,4,1,0,4,1,3,2,1,1,1,1,2,2,2,2,2,1,0,0,4,3,207
AC,1,5,1,0,3,1,2,2,1,1,1,1,2,2,2,1,2,2,0,0,3,3,451
AC,1,1,1,0,2,1,1,2,1,1,2,2,2,2,2,2,2,1,0,0,2,2,302
AC,1,5,1,1,4,2,2,2,1,1,1,1,2,2,2,2,2,1,1,0,4,3,271
AC,1,1,1,0,2,2,0,2,5,1,2,1,2,2,2,2,2,0,0,0,2,3,200
AC,1,2,1,0,3,1,2,2,1,1,1,1,2,2,2,1,2,1,0,0,3,9,302
AC,1,4,1,0,3,1,2,1,1,1,1,1,2,2,2,1,2,2,0,0,3,3,300
